antibody_id,cdr_pc_1,cdr_pc_2,cdr_pc_3,cdr_pc_4,cdr_pc_5,cdr_pc_6,cdr_pc_7,cdr_pc_8,cdr_pc_9,cdr_pc_10,cdr_pc_11,cdr_pc_12,cdr_pc_13,cdr_pc_14,cdr_pc_15,cdr_pc_16,cdr_pc_17,cdr_pc_18,cdr_pc_19,cdr_pc_20,mi_5_10,mi_5_15,mi_10_15,mi_20_25,mi_20_30,mi_25_30,isotype_confidence,is_IgG,is_IgA,is_IgM,is_IgE,is_IgD,l1_Y_count,vl_hydrophobic_core_count,l3_K_count,l1_L_count,vl_entropy_normalized,vh_aa_diversity,vh_hydrophobic_core_count,vh_charge_separation,vl_turn_formers_count,vl_surface_curvature_std,vl_hydrophobic_density,vl_thermostable_DY_count,vl_surface_curvature_min,vl_surface_curvature_max,vh_helix_breakers_propensity,vl_thermal_motif_ratio,vh_sequence_entropy,vl_max_hydrophobic_patch,vl_hydrophobic_clustering,vh_hydrophobic_risk,vh_motif_risk,vl_surface_curvature_mean,vl_thermostable_YY_count,vl_helix_breakers_count,combined_net_charge,vh_vl_charge_balance,vh_hydrophobic_ratio,vh_entropy_normalized,vh_stabilizing_WGKG_count,vh_thermolabile_GG_count,vl_hydrophobic_surface_area,vl_hydrophobic_ratio,vh_thermostable_WG_count,vl_thermal_stability_range,vl_electrostatic_risk,vl_sheet_breakers_count,vh_high_curvature_regions,vh_entropy_variation,full_charge_clusters_density,vh_turn_formers_propensity,vl_sequence_entropy,vh_sheet_breakers_propensity,vh_cysteine_count,vl_sheet_formers_count,vh_negative_charge_count,vh_thermolabile_NG_count,vl_hydrophobic_risk,vl_patch_risk,vh_thermal_stability_std,vl_thermal_stability_sum,l3_R_count,vh_thermal_stability_range,vl_thermal_stability_std,l3_L_count,full_charge_clusters_count
GDPa1-025,1.3091449490158955,0.23019256282369588,-0.9999629161394797,1.6507104162278086,0.938929961524287,-0.8355791739656554,0.2701736901834262,-0.3723015767340107,1.4058657893359017,0.3634185100743502,-0.9347457398205906,-1.6903255969096351,-0.13408391141059978,0.11295896653474119,-1.0607984618193087,-1.0104658773405413,0.2378541014730065,0.36270695819725784,-0.7282912247735794,0.5801038844645074,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,2.0,1.0,49.0,3.0,5.0,1.5,1.0,4.0,6.0,2.5,4.0,79.56521739130434,5.0,8.0,7.0,75.04504504504504,2.0,11.0,7.0,1.5,-7.000000000000002,2.5,29.0,29.0,15.0,15.0,15.0,-14.3,22.0,22.0,22.0,4.0,30.0,68.0,36.0,50.0,37.58441558441559,23.0,6.5,40.0,37.0,37.0,54.0,48.0,30.575,44.0,30.0,32.0,74.0,68.0,98.1,74.0,68.0,112.2,210.3
GDPa1-026,0.643983428874398,-3.4439676900246687,-1.0035360651325247,-0.5116004078479995,0.3315159018491351,1.0888343849933397,-0.8527328583682395,-1.7412272495004597,1.064514047900271,0.5265950319636643,-0.41475907885264923,0.3491224670126208,1.7945759404818418,-2.304526389374357,0.30996547449489587,-0.2874320765641024,1.4404005230323764,-0.6284164655352427,0.9484058482475388,-0.19893538455695448,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,2.0,1.0,47.0,1.0,4.333333333333333,1.25,2.0,5.0,9.0,0.5,1.5,81.03999999999999,10.0,11.0,8.0,81.21495327102804,2.0,12.0,10.0,1.0,-6.0,0.5,33.0,33.0,17.0,17.0,17.0,-7.600000000000001,14.0,14.0,14.0,1.5,32.0,65.0,42.0,54.0,35.75,28.0,2.0,39.0,42.0,42.0,54.0,33.0,34.75454545454546,29.0,34.0,35.0,74.0,65.0,109.7,74.0,65.0,127.3,237.0
GDPa1-027,2.4283753166954543,1.6205952730632314,-3.055876241582177,-2.330184491894782,1.9935777178146346,2.247490971534483,-1.4581010142036066,-1.0510423004856444,1.322430684007111,-1.842609067944186,-1.083712368964459,0.39468188008007515,-1.139035985303603,-0.3719904894563864,0.06159930695567561,2.0140368330278102,0.060296475998234574,0.33022071864102714,0.20389862831817837,0.31314843361155553,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,2.0,1.0,48.0,1.0,3.5384615384615383,1.0,2.0,5.0,7.0,1.0,4.5,79.91735537190081,7.0,8.0,12.0,79.0566037735849,1.0,11.0,6.0,3.5,-10.6,1.0,32.0,32.0,22.0,22.0,22.0,-8.100000000000003,15.0,15.0,15.0,4.5,29.0,65.0,39.0,52.0,38.09090909090909,28.0,5.5,46.0,35.0,35.0,55.0,37.0,35.375,34.0,23.0,43.0,75.0,65.0,107.6,75.0,65.0,120.9,228.5
GDPa1-028,1.5758872380519895,-5.167433743056301,1.5894755810949968,-0.40317380528383595,-0.23484992414982733,2.400245613173551,-1.7615569028259555,1.319254231601122,1.0154417941928024,0.9779722281402121,-0.8220349158698711,1.2646847570389388,1.0598146976121667,-0.32002597827754636,-0.8204396379765281,1.8894225562016518,-1.414052075650475,0.4383828408607441,-0.28276833545706176,-1.0969562717696826,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,2.0,1.0,47.0,0.0,4.111111111111111,2.0,0.0,3.0,10.0,1.5,3.5,80.0,8.0,10.0,8.0,81.02803738317758,2.0,12.0,15.0,5.0,-10.6,1.5,32.0,32.0,15.0,15.0,15.0,-7.7,15.0,15.0,15.0,-3.5,31.0,65.0,34.0,52.0,37.1,27.0,-2.0,37.0,36.0,36.0,60.0,35.0,40.15,29.0,33.0,27.0,74.0,65.0,97.4,74.0,65.0,107.7,205.1
GDPa1-029,2.166177411393602,0.3349271215780343,-1.031833125726652,0.5267857039811482,-2.2211938368539665,-1.1732323215195644,0.5507169997075604,0.8266951993880504,-0.35210745962696827,-1.1954469000154855,-0.4277877616446714,-0.039413176470258014,-2.073995256293278,0.06562266834119243,1.7364867227451577,-0.03738421707200999,0.4393196575257163,-0.5544555667741949,1.1657845032441985,-0.13179429254590624,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,2.0,1.0,47.0,1.0,4.875,1.5,1.0,3.0,7.0,5.0,3.5,78.8135593220339,6.0,11.0,7.0,78.78504672897196,2.0,14.0,10.0,1.5,-8.200000000000001,5.0,31.0,31.0,14.0,14.0,14.0,-6.6,14.0,14.0,14.0,3.5,31.0,65.0,36.0,53.0,36.07142857142857,29.0,8.5,39.0,35.0,35.0,59.0,36.0,40.63636363636363,31.0,34.0,31.0,74.0,65.0,101.4,74.0,65.0,107.1,208.5
GDPa1-030,-1.2026123015042567,1.0085583776914777,-1.2496357527793267,3.8398725171503583,0.6344266900512177,0.0161958592584981,0.8642221349544611,-0.21586567418233793,-1.0818906879612893,-0.13699278920436522,0.35785024368199225,0.38660460412497827,0.6379996932727623,0.9843355616003497,-0.9660675309369233,0.2745941990664171,-0.013826806136828346,-0.6260101744827615,-1.0798640912776243,1.1757140332044296,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,1.0,1.0,49.0,2.0,4.333333333333333,1.0,1.0,3.0,9.0,0.5,0.5,81.12903225806451,7.0,7.0,8.0,77.56756756756756,1.0,12.0,11.0,1.0,-6.700000000000001,-0.5,30.0,30.0,16.0,16.0,16.0,-14.800000000000002,23.0,23.0,23.0,0.5,29.0,68.0,42.0,50.0,35.18181818181818,23.0,0.0,39.0,42.0,42.0,55.0,45.0,32.63265306122449,43.0,31.0,35.0,74.0,68.0,100.7,74.0,68.0,124.4,225.1
GDPa1-031,-1.3093159569985888,-2.6595567279327392,-0.7815323541191099,-1.642810695723411,0.9820940729777733,-1.9812890492500546,-1.5435166853202802,-0.40140060339712696,-0.7377121883205007,3.2980813519174736,0.9974797769329476,1.1598360104302357,0.32572476866624944,0.6588447665350176,0.1366157468136364,-0.007892305854790982,0.3332142138568994,1.1402645929549744,-0.16868258742307282,-1.9507761262594505,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,1.0,0.0,49.0,1.0,4.0,3.0,0.0,4.0,9.0,5.5,2.0,80.42735042735043,13.0,8.0,9.0,80.990990990991,3.0,9.0,7.0,7.5,-7.0,-5.5,34.0,34.0,16.0,16.0,16.0,-11.900000000000002,17.0,17.0,17.0,2.0,30.0,69.0,38.0,53.0,30.857142857142858,31.0,-3.5,40.0,37.0,37.0,53.0,34.0,38.125,34.0,30.0,32.0,74.0,69.0,108.9,74.0,69.0,110.4,219.3
GDPa1-032,-1.4410892575909262,0.7818238802743344,-1.6972093711624585,2.028158701940559,0.8083660943997273,-0.11932847862655971,0.7815463532537407,0.5243783340915618,-1.145894302580597,-0.4061557222453488,-0.7883755998679487,0.7828026595323607,3.5672411085214892,1.5554539864845265,-1.7311215806392273,-0.08017098118004058,-0.5204953030283145,0.1922843742659103,-0.7039095562113931,0.5244190318334215,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,1.0,3.0,49.0,2.0,6.5,0.75,1.0,4.0,9.0,2.5,5.5,78.34782608695652,7.0,10.0,5.0,78.64864864864865,0.0,15.0,8.0,3.0,-8.600000000000003,2.5,30.0,30.0,15.0,15.0,15.0,-11.7,19.0,19.0,19.0,5.5,30.0,67.0,36.0,53.0,32.175,27.0,8.0,39.0,36.0,36.0,55.0,39.0,30.88571428571429,37.0,31.0,34.0,74.0,67.0,104.8,74.0,67.0,112.1,216.9
GDPa1-033,0.749547528691981,2.225242160306323,0.502385130619786,0.739842436693437,0.3143054493385661,0.9024856006221201,0.2704085461764607,2.0128067713466415,-0.9829159963295596,0.5059105508788982,-1.6918018216507449,0.9121760407433273,-0.23372719123366317,0.5682817411861554,-0.628295191986394,0.43212981220769464,0.31787820786115445,-1.2627262676102144,0.6781582245887979,-0.7848502574909718,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,0.0,-1.0,47.0,2.0,5.571428571428571,3.0,0.0,4.0,9.0,0.0,5.0,78.79310344827586,8.0,8.0,6.0,81.02803738317758,3.0,12.0,7.0,5.0,-5.9,0.0,34.0,34.0,13.0,13.0,13.0,-8.000000000000002,16.0,16.0,16.0,5.0,29.0,65.0,37.0,51.0,38.88095238095238,29.0,5.0,39.0,36.0,36.0,56.0,36.0,39.46875,33.0,32.0,28.0,74.0,65.0,106.9,74.0,65.0,108.3,215.2
GDPa1-034,-1.8516504624759946,-0.39904989008622177,0.39406601939850855,1.5956015917389432,0.647889313567275,1.000681612072889,-0.5123476736609177,1.9212550685500829,1.3356311350786072,0.6935790754137039,-1.744241284339374,-1.4515223812284905,-1.3061663888516517,1.8107329580388778,-1.0294004885289745,1.81904024203391,0.5254382406981537,0.28692737502143323,-1.609471077927548,1.741795355607211,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,0.0,-3.0,49.0,0.0,4.875,4.0,0.0,4.0,10.0,2.5,2.0,79.25619834710744,5.0,8.0,7.0,81.19266055045871,4.0,13.0,11.0,0.5,-8.8,2.5,36.0,36.0,17.0,17.0,17.0,-9.4,21.0,21.0,21.0,2.0,29.0,68.0,39.0,46.0,37.81818181818182,29.0,4.5,39.0,37.0,37.0,55.0,41.0,35.1,35.0,33.0,30.0,74.0,68.0,109.3,74.0,68.0,113.5,222.8
GDPa1-035,-5.940423405708303,-1.1614772484793967,3.074968475499292,1.3604352741202619,-0.7198031950035318,-1.1305924456055207,-1.2505194329523563,1.9183445752180146,-1.7292139674760216,0.6241168594171832,-1.510398484480221,0.03671137001815743,0.18639069385826823,0.2554171080248778,-0.4333199468694935,1.4612637318906925,0.37038761909492723,-0.8239199013177925,0.5882872778635075,-1.4342584894176142,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,0.0,1.0,49.0,2.0,5.5,2.0,0.0,2.0,9.0,0.5,3.5,77.62711864406779,10.0,12.0,7.0,80.35714285714286,2.0,10.0,13.0,4.0,-11.6,0.5,33.0,33.0,18.0,18.0,18.0,-10.0,19.0,19.0,19.0,-3.5,36.0,70.0,35.0,53.0,41.3,26.0,-3.0,44.0,34.0,34.0,57.0,35.0,36.48333333333333,36.0,29.0,32.0,74.0,70.0,123.9,74.0,70.0,103.9,227.8
GDPa1-036,1.7692093703382337,0.16152437176245252,-0.1358990040926356,1.3732010006399482,-0.6280485700183409,0.3635546870827169,-0.5116546105242525,-0.9518414727137123,-1.1753695623024383,-0.7277901282959678,-0.41353399164243987,-0.6941240879459852,-0.9614673041777219,-0.3859926919555466,0.5704396154094733,-0.6673741486260318,1.1020458418532908,-0.5085483723923269,-0.05068094960240401,0.09410491455204205,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,2.0,2.0,47.0,1.0,5.428571428571429,2.0,0.0,4.0,7.0,0.0,2.0,80.25641025641025,8.0,8.0,6.0,79.62264150943398,2.0,12.0,9.0,2.0,-6.300000000000001,0.0,33.0,33.0,13.0,13.0,13.0,-7.000000000000002,15.0,15.0,15.0,2.0,31.0,65.0,37.0,51.0,43.21296296296296,25.0,2.0,38.0,40.0,40.0,57.0,36.0,36.4375,33.0,32.0,30.0,74.0,65.0,112.8,74.0,65.0,123.7,236.5
GDPa1-037,0.43030766222089334,-1.9692560502881284,-1.6219591915287401,-0.2164297950954007,-1.6896438859965175,-1.9295206130439024,-1.1936658489347778,1.3828541392571432,0.4499820654881096,2.606649544775157,1.9255673493025334,-0.2454266205447531,-1.2625710345076482,-0.5844241407686456,-0.33568918458979585,-0.47782090038217745,-1.9098965705691064,-0.7406877691668614,-0.8027063922726805,-0.21611266910429958,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,0.0,0.0,49.0,1.0,5.125,0.75,1.0,3.0,7.0,5.5,1.0,79.18032786885246,13.0,8.0,7.0,79.36936936936937,0.0,11.0,10.0,6.5,-8.299999999999999,-5.5,34.0,34.0,15.0,15.0,15.0,-10.000000000000004,16.0,16.0,16.0,1.0,32.0,69.0,40.0,53.0,37.8,28.0,-4.5,41.0,38.0,38.0,58.0,37.0,39.55769230769231,35.0,30.0,34.0,74.0,69.0,113.6,74.0,69.0,118.9,232.5
GDPa1-038,-1.2949821569531115,2.1179944491209257,2.4038404126873933,-0.3988861414227802,1.3977131185722582,1.8491834883208942,0.7462491996706583,1.5614312477799943,-0.3668959158014809,0.3709522471684011,0.5028977541007414,-1.1274768086995492,-2.2452267950589295,0.6973861475124824,-0.7596198002575645,0.6163952442692533,0.8267900941111692,-0.07819914883162997,0.4331323951157627,0.1281551368075084,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,0.0,0.0,47.0,2.0,4.25,1.5,1.0,3.0,8.0,1.0,4.0,81.65217391304347,8.0,9.0,7.0,79.1588785046729,2.0,13.0,9.0,3.0,-5.1,1.0,31.0,31.0,14.0,14.0,14.0,-9.4,19.0,19.0,19.0,4.0,30.0,65.0,38.0,49.0,38.26495726495727,28.0,5.0,34.0,40.0,40.0,53.0,37.0,37.29166666666666,35.0,34.0,29.0,74.0,65.0,106.1,74.0,65.0,127.6,233.7
GDPa1-039,1.653968094864688,0.42548294540850623,-0.447161140963035,0.9358904658612738,-0.10885662872835904,0.42250148320408887,0.1874312660114098,-1.0408106398379073,0.8546492654627047,-0.9044935030238621,-0.09015360348292777,0.03511617038303635,0.8771188953308526,0.3545206879451255,0.6885286896887749,-0.3664999585609735,0.5221298868765287,0.28591594771091655,0.4447252485846143,-0.15899002320324354,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,2.0,0.0,47.0,0.0,5.714285714285714,1.0,3.0,5.0,9.0,0.0,1.0,79.65517241379311,7.0,7.0,6.0,80.65420560747663,1.0,9.0,8.0,1.0,-6.5,0.0,34.0,34.0,17.0,17.0,17.0,-6.3,16.0,16.0,16.0,1.0,33.0,65.0,39.0,50.0,35.208333333333336,23.0,1.0,40.0,39.0,39.0,49.0,38.0,39.285714285714285,30.0,28.0,35.0,74.0,65.0,111.8,74.0,65.0,119.1,230.9
GDPa1-040,0.2812412532093218,1.1514720442647248,0.2388051587320012,0.6231198110924837,-0.44975690306944055,-0.9418685379826444,-1.1741424504922398,0.08076774449460736,-0.4048174899691284,0.9529928302302776,1.4946004817039336,-1.3672451255586915,-1.196837618544387,0.23103802813055263,-0.9187941860597344,0.16852136958788813,-1.141579105595963,1.5776346359996083,-0.09064113721524909,0.5026169856147176,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,0.0,1.0,48.0,2.0,5.714285714285714,0.6666666666666666,2.0,3.0,7.0,0.0,1.0,79.74789915966386,9.0,10.0,6.0,81.19266055045871,0.0,9.0,10.0,1.0,-7.800000000000001,0.0,36.0,36.0,18.0,18.0,18.0,-4.5,14.0,14.0,14.0,-1.0,32.0,66.0,38.0,51.0,43.71111111111111,33.0,-1.0,40.0,40.0,40.0,52.0,32.0,38.36666666666667,29.0,32.0,34.0,74.0,66.0,118.5,74.0,66.0,128.0,246.5
GDPa1-041,-1.0757234259743482,-0.14223229930651207,-0.8085464089187172,0.031262068601529316,0.623869040846705,-0.41042805783347003,0.0019966927160406473,-0.28236776017071175,0.6804233235052476,-0.9958127704846605,-0.1790125583067763,-0.6927048088351977,0.2514416682997081,0.3610318453311179,1.5324529586731517,0.6039535770726453,1.500765225809126,-0.34097426457354924,1.9046847988127253,-0.33072380635916404,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,1.0,0.0,47.0,1.0,6.142857142857143,0.8,3.0,4.0,8.0,0.5,1.0,79.40170940170941,6.0,7.0,6.0,79.1588785046729,0.0,10.0,9.0,0.5,-8.1,0.5,33.0,33.0,19.0,19.0,19.0,-7.2,16.0,16.0,16.0,1.0,31.0,65.0,41.0,52.0,33.25555555555555,21.0,1.5,43.0,40.0,40.0,50.0,41.0,38.66666666666666,36.0,24.0,37.0,74.0,65.0,111.5,74.0,65.0,128.1,239.6
GDPa1-042,2.1176537033865594,-1.0313857517055411,-0.8119792705651225,-0.1195570734714814,-0.2876811302319963,0.8648491613099588,2.9743897105977575,0.10231073277269473,-1.3772172832852159,1.0322368064550587,0.07639313412284124,1.1851272005483473,0.5833057398291083,0.23029822163606384,-0.10338996389315236,0.554192965682695,-0.32496449448636977,-0.11744861647913385,0.10265864964743175,0.17021961637813596,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,2.0,1.0,47.0,0.0,4.75,1.3333333333333333,2.0,2.0,7.0,2.0,1.0,81.01694915254237,6.0,8.0,7.0,79.1588785046729,2.0,9.0,10.0,3.0,-6.1,2.0,32.0,32.0,18.0,18.0,18.0,-6.7,15.0,15.0,15.0,-1.0,33.0,65.0,42.0,50.0,35.74444444444445,26.0,1.0,38.0,41.0,41.0,47.0,36.0,41.958333333333336,32.0,28.0,33.0,74.0,65.0,108.5,74.0,65.0,122.7,231.2
GDPa1-043,-0.5366085421987364,1.4325719301978337,-1.232271686752049,-0.7218399024997137,-0.946768941932747,1.8177046852708703,-1.0361550390744991,0.34623953541873453,-0.9274974745190129,-0.631222015466081,-0.28624960739753863,-1.452027815722783,-0.690869046325384,-1.4316528497631096,0.1640014211797223,-0.998169795626969,-0.8424544253448468,0.9978795696062515,-0.38684984490808716,0.18488031435656807,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,0.0,1.0,47.0,1.0,5.0,1.0,2.0,2.0,9.0,2.0,1.0,80.89430894308944,8.0,10.0,7.0,81.77570093457945,1.0,9.0,10.0,3.0,-6.900000000000003,2.0,34.0,34.0,17.0,17.0,17.0,-5.800000000000001,15.0,15.0,15.0,-1.0,31.0,65.0,37.0,50.0,41.833333333333336,32.0,1.0,40.0,43.0,43.0,54.0,32.0,38.425,30.0,35.0,34.0,74.0,65.0,109.7,74.0,65.0,131.7,241.4
GDPa1-044,-0.14677999548610676,2.5175411401583974,-1.3160041859346483,-1.460226034510956,0.09288907342845056,0.6458616021438038,-1.1178579492247505,-0.5614948122330435,0.41712622289440743,-0.060954178503010395,0.6917033926505003,0.9315722974515108,0.9215433073599567,-0.387782841111541,0.5191726098649259,-0.3930544893757789,-0.7573376429339719,-0.4104010201099903,-1.3440540815003867,0.0025185808268659575,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,0.0,1.0,47.0,1.0,4.777777777777778,1.6666666666666667,1.0,4.0,7.0,0.5,2.5,79.5798319327731,9.0,9.0,8.0,77.85046728971963,3.0,9.0,6.0,3.0,-6.499999999999999,-0.5,31.0,31.0,15.0,15.0,15.0,-9.3,14.0,14.0,14.0,2.5,31.0,65.0,41.0,56.0,33.351851851851855,24.0,2.0,43.0,38.0,38.0,56.0,41.0,39.17283950617284,38.0,25.0,37.0,73.0,65.0,111.1,73.0,65.0,123.7,234.8
GDPa1-045,-1.1043266553082587,1.113762291123518,-2.934000999403001,0.6239576530988922,0.043090347112536724,2.3495207532244717,-1.2456490149302508,0.9275684196857797,-1.1160047860041933,-0.5544041901730073,-0.5624559063401987,-2.190281507928197,-0.6128120945061278,-1.8948353496314032,-1.4107006951826047,-1.2208146834107934,0.5362164818500426,-0.13468582643964286,0.7748592619883747,0.5419926289590917,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,0.0,2.0,47.0,2.0,4.444444444444445,1.3333333333333333,2.0,5.0,6.0,0.5,2.5,81.07692307692307,10.0,10.0,8.0,77.5925925925926,2.0,13.0,10.0,3.0,-5.0,-0.5,30.0,30.0,16.0,16.0,16.0,-12.3,18.0,18.0,18.0,2.5,28.0,65.0,43.0,52.0,44.43076923076923,30.0,2.0,40.0,44.0,44.0,58.0,37.0,35.36,33.0,37.0,33.0,74.0,65.0,103.1,74.0,65.0,133.2,236.3
GDPa1-046,1.5818765843271614,-0.16652650939061017,0.7235943927186627,2.006582945538663,-1.1432918044122828,0.463819310315088,-1.1601575865479001,-1.7551178355114008,-1.2666408168957137,-0.8785689393432821,0.49530343194867127,-0.09354290164691285,-0.26988963447532904,1.0192673699227612,0.08284025057182039,1.2743316954146273,0.1816635690724375,-0.15955329797599094,0.4710716511866167,0.5250697004689653,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,2.0,-1.0,47.0,1.0,5.857142857142857,0.75,2.0,3.0,6.0,2.0,3.0,80.16666666666666,7.0,9.0,6.0,78.0,0.0,9.0,12.0,5.0,-6.600000000000001,2.0,33.0,33.0,15.0,15.0,15.0,-9.400000000000002,15.0,15.0,15.0,-3.0,30.0,65.0,39.0,55.0,35.46296296296296,28.0,-1.0,41.0,42.0,42.0,54.0,40.0,37.333333333333336,36.0,29.0,35.0,73.0,65.0,111.2,73.0,65.0,130.9,242.1
GDPa1-047,-5.755925709341723,-1.5115814251522666,-0.8382185639998254,-2.1461522116468665,-0.4708853901785009,-0.9565293111757714,0.9407010832029631,-0.27082850741068093,-0.5286688240673659,1.4839432955716845,0.355017727494515,0.49924479380172065,1.363015087011962,0.5602902298669278,-0.9667429122642627,-0.13753524034006692,0.16371699915843504,0.1588985374986735,1.4020785253511192,-0.015039967376643145,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,0.0,1.0,49.0,2.0,5.285714285714286,3.0,0.0,3.0,10.0,3.5,1.5,78.86956521739131,8.0,13.0,6.0,79.82142857142857,3.0,12.0,10.0,2.0,-6.9,3.5,31.0,31.0,13.0,13.0,13.0,-11.0,18.0,18.0,18.0,1.5,34.0,70.0,35.0,56.0,31.416666666666668,26.0,5.0,37.0,35.0,35.0,56.0,37.0,37.70192307692308,38.0,33.0,26.0,74.0,70.0,115.9,74.0,70.0,103.9,219.8
GDPa1-048,0.3394363615111369,2.1407063552004835,1.1223429009859174,-2.635110418936803,-4.217072898141181,-2.5693764840626234,-0.44214647889625325,-0.565110928116051,1.4406453539994597,-0.37766510174885587,-1.007748678732283,-0.5314858146439954,0.6997074748383715,-0.6001197370276053,0.4143623809500846,0.4070138086484811,-1.7517077602862856,-2.2917813552498147,-1.1727710339159878,1.1781929968582958,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,0.0,1.0,47.0,1.0,4.0,4.0,0.0,3.0,8.0,2.0,0.5,79.5,8.0,11.0,9.0,78.07692307692307,4.0,10.0,10.0,2.5,-10.500000000000002,2.0,28.0,28.0,15.0,15.0,15.0,-10.9,17.0,17.0,17.0,-0.5,28.0,64.0,37.0,50.0,34.52,27.0,1.5,40.0,35.0,35.0,58.0,38.0,35.89772727272727,34.0,30.0,35.0,74.0,64.0,85.3,74.0,64.0,104.9,190.2
GDPa1-049,-4.7832565736896315,0.7841786443340526,1.0375723616227013,-0.24592881496494778,3.112479756313335,-1.0597381863388784,0.3344456824198483,-0.7240604580303436,0.5769290265455632,0.5713425505930997,1.7492288539990566,-0.6954155254131729,-0.555320798219317,-1.116513856355815,0.6604686713487389,0.27316145202180897,1.3762975230416892,-0.8813692061412587,-0.06810517835563137,0.094376280020991,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,0.0,0.0,49.0,2.0,6.0,0.4,3.0,3.0,8.0,1.5,1.0,78.92561983471074,10.0,9.0,6.0,80.35714285714286,-2.0,11.0,12.0,0.5,-9.200000000000005,-1.5,35.0,35.0,16.0,16.0,16.0,-8.899999999999999,18.0,18.0,18.0,-1.0,37.0,70.0,37.0,52.0,39.14393939393939,24.0,-2.5,42.0,39.0,39.0,57.0,36.0,35.733333333333334,34.0,31.0,37.0,74.0,70.0,129.7,74.0,70.0,119.1,248.8
