antibody_id,vh_hydrophobic_surface_area,vh_hydrophobic_ratio,vh_hydrophobic_density,vh_max_hydrophobic_patch,vh_hydrophobic_clustering,vl_hydrophobic_surface_area,vl_hydrophobic_ratio,vl_hydrophobic_density,vl_max_hydrophobic_patch,vl_hydrophobic_clustering,vh_surface_curvature_mean,vh_surface_curvature_std,vh_surface_curvature_max,vh_surface_curvature_min,vh_high_curvature_regions,vl_surface_curvature_mean,vl_surface_curvature_std,vl_surface_curvature_max,vl_surface_curvature_min,vl_high_curvature_regions,vh_net_charge,vh_absolute_charge,vh_positive_charge_count,vh_negative_charge_count,vh_charge_ratio,vh_charge_density,vh_positive_charge_clustering,vh_negative_charge_clustering,vh_charge_separation,vl_net_charge,vl_absolute_charge,vl_positive_charge_count,vl_negative_charge_count,vl_charge_ratio,vl_charge_density,vl_positive_charge_clustering,vl_negative_charge_clustering,vl_charge_separation,full_hydrophobic_patches_count,full_hydrophobic_patches_density,full_beta_strand_prone_count,full_beta_strand_prone_density,full_aromatic_stacking_count,full_aromatic_stacking_density,full_charge_clusters_count,full_charge_clusters_density,vh_aggregation_risk_score,vh_hydrophobic_risk,vh_surface_risk,vh_electrostatic_risk,vh_motif_risk,vh_patch_risk,vl_aggregation_risk_score,vl_hydrophobic_risk,vl_surface_risk,vl_electrostatic_risk,vl_motif_risk,vl_patch_risk,combined_hydrophobic_area,combined_net_charge,combined_risk_score,vh_vl_charge_balance,vh_vl_hydrophobic_balance,extraction_success
GDPa1-033,108.3,0.29310344827586204,0.9336206896551724,2,0.2275862068965517,106.9,0.3177570093457944,0.9990654205607478,3,0.24087591240875914,0.5905172413793105,0.6200637409219983,2.5,0.0,13,0.6644859813084113,0.6557085539684544,2.6,0.0,16,5.0,5.0,12,7,1.5,0.04310344827586207,1.085034013605442,0.9942857142857146,38.88095238095238,0.0,0.0,8,8,0.8888888888888888,0.0,0.9752604166666667,0.8434684684684685,39.46875,0,0.0,0,0.0,4,0.018018018018018018,0,0.0,1.718513868065967,0.0682758620689655,0.14762931034482762,1.0,0.3026086956521739,0.2,0.841214457728976,0.07226277372262774,0.16612149532710282,0.0,0.3028301886792453,0.30000000000000004,215.2,5.0,2.559728325794943,5.0,0.024653561069932328,True
GDPa1-034,113.5,0.2892561983471074,0.9380165289256198,2,0.22516556291390727,109.3,0.3211009174311927,1.0027522935779816,3,0.2411347517730497,0.6603305785123967,0.6711873454567794,2.5,0.0,17,0.6876146788990827,0.6877418161316713,2.5,0.0,21,2.0,2.0,13,11,1.0833333333333333,0.01652892561983471,1.139717425431711,1.0091743119266054,37.81818181818182,2.5,2.5,8,5,1.3333333333333333,0.022935779816513763,1.0716292134831462,1.0380952380952382,35.1,0,0.0,0,0.0,4,0.017467248908296942,0,0.0,1.1351323135022713,0.06754966887417217,0.16508264462809918,0.4,0.3025,0.2,1.3470218730344634,0.0723404255319149,0.17190366972477067,0.5,0.30277777777777776,0.30000000000000004,222.8,4.5,2.482154186536735,0.5,0.03184471908408526,True
GDPa1-035,103.9,0.2711864406779661,0.8805084745762712,2,0.21379310344827585,123.9,0.30357142857142855,1.10625,3,0.23239436619718312,0.7063559322033898,0.7020414122391265,2.6,0.0,18,0.7183035714285716,0.6882948501198672,2.4,0.0,19,-3.5,3.5,10,13,0.7142857142857143,0.029661016949152543,1.1178947368421053,0.923076923076923,41.3,0.5,0.5,12,10,1.0909090909090908,0.004464285714285714,1.0370370370370372,0.8542372881355932,36.483333333333334,0,0.0,0,0.0,2,0.008733624454148471,0,0.0,1.2920089653673814,0.06413793103448275,0.17658898305084744,0.7000000000000001,0.15128205128205127,0.2,0.8006455540676493,0.06971830985915493,0.1795758928571429,0.1,0.15135135135135133,0.30000000000000004,227.8,-3.0,2.0926545194350306,4.0,0.03238498789346245,True
GDPa1-036,123.7,0.3333333333333333,1.0572649572649573,2,0.25165562913907286,112.8,0.32075471698113206,1.0641509433962264,3,0.24087591240875914,0.5769230769230769,0.61130861670033,2.5,0.0,13,0.6537735849056605,0.6586398976481314,2.6,0.0,15,2.0,2.0,12,9,1.2,0.017094017094017096,1.1056701030927836,1.0097087378640777,43.21296296296296,0.0,0.0,8,8,0.8888888888888888,0.0,0.9763157894736842,0.9867021276595744,36.4375,0,0.0,0,0.0,4,0.018018018018018018,0,0.0,1.1223136648690428,0.07549668874172186,0.14423076923076922,0.4,0.3025862068965517,0.2,0.8385633128061858,0.07226277372262774,0.16344339622641513,0.0,0.3028571428571428,0.30000000000000004,236.5,2.0,1.9608769776752286,2.0,0.012578616352201255,True
GDPa1-037,118.9,0.30327868852459017,0.9745901639344263,2,0.23376623376623376,113.6,0.3153153153153153,1.0234234234234234,3,0.2394366197183099,0.6024590163934428,0.6118318523364559,2.5,0.0,15,0.6563063063063063,0.6322460006006727,2.4,0.0,16,1.0,1.0,11,10,1.0,0.00819672131147541,1.1553030303030305,1.0073394495412844,37.8,-5.5,5.5,8,13,0.5714285714285714,0.04954954954954955,0.97125,0.8538461538461538,39.55769230769231,0,0.0,1,0.004329004329004329,3,0.01293103448275862,0,0.0,0.923223963071206,0.07012987012987013,0.1506147540983607,0.2,0.3024793388429752,0.2,1.9386473456446967,0.07183098591549297,0.16407657657657657,1.1,0.3027397831526272,0.30000000000000004,232.5,-4.5,2.8618713087159025,6.5,0.012036626790725147,True
GDPa1-038,127.6,0.33043478260869563,1.1095652173913042,2,0.25,106.1,0.29906542056074764,0.9915887850467289,3,0.2296296296296296,0.6295652173913044,0.6179874647727549,2.5,0.0,14,0.7149532710280374,0.6798575631907158,2.4,0.0,19,4.0,4.0,13,9,1.3,0.034782608695652174,1.0722610722610724,1.012101210121012,38.26495726495727,1.0,1.0,9,8,1.0,0.009345794392523364,0.9805269186712486,0.8434684684684685,37.291666666666664,0,0.0,1,0.004545454545454545,3,0.013574660633484163,0,0.0,1.5350228832951944,0.075,0.1573913043478261,0.8,0.3026315789473684,0.2,1.0504708724140923,0.06888888888888887,0.17873831775700935,0.2,0.30284366576819405,0.30000000000000004,233.7,5.0,2.5854937557092867,3.0,0.03136936204794799,True
GDPa1-039,119.1,0.3275862068965517,1.0267241379310343,3,0.2483221476510067,111.8,0.308411214953271,1.044859813084112,3,0.23529411764705882,0.6448275862068965,0.6191407877866473,2.5,0.0,17,0.6616822429906541,0.6526215802958604,2.6,0.0,16,1.0,1.0,9,8,1.0,0.008620689655172414,1.1851851851851851,0.9227272727272727,35.208333333333336,0.0,0.0,7,7,0.875,0.0,0.9654135338345865,0.8337662337662338,39.285714285714285,0,0.0,0,0.0,5,0.02252252252252252,0,0.0,1.340920932151374,0.074496644295302,0.16120689655172413,0.2,0.6052173913043478,0.30000000000000004,0.6874238903814038,0.07058823529411765,0.16542056074766354,0.0,0.15141509433962266,0.30000000000000004,230.89999999999998,1.0,2.0283448225327776,1.0,0.019174991943280706,True
GDPa1-040,128.0,0.3277310924369748,1.0756302521008403,2,0.24836601307189543,118.5,0.3394495412844037,1.0871559633027523,3,0.2535211267605634,0.6865546218487395,0.6616663925904659,2.5,0.0,18,0.6587155963302753,0.6203670131794228,2.4,0.0,14,-1.0,1.0,9,10,0.8181818181818182,0.008403361344537815,1.1252955082742315,1.010377358490566,43.71111111111111,0.0,0.0,10,9,1.0,0.0,0.9810000000000001,0.8499025341130604,38.36666666666667,0,0.0,1,0.004424778761061947,3,0.013215859030837005,0,0.0,0.9486908322651095,0.07450980392156863,0.17163865546218487,0.2,0.30254237288135594,0.2,0.8435259951585052,0.07605633802816901,0.16467889908256883,0.0,0.3027907580477674,0.30000000000000004,246.5,-1.0,1.7922168274236148,1.0,0.011718448847428897,True
GDPa1-041,128.1,0.3247863247863248,1.0948717948717948,3,0.24666666666666665,111.5,0.3177570093457944,1.0420560747663552,3,0.24087591240875914,0.7273504273504274,0.6603060584879452,2.5,0.0,19,0.6397196261682243,0.6746663529076091,2.6,0.0,16,1.0,1.0,10,9,1.0,0.008547008547008548,1.1965909090909088,0.9285714285714286,33.25555555555555,0.5,0.5,7,6,1.0,0.004672897196261682,1.0304975922953452,0.8180428134556574,38.666666666666664,0,0.0,0,0.0,4,0.017937219730941704,0,0.0,1.2097169171824345,0.074,0.18183760683760686,0.2,0.4538793103448276,0.30000000000000004,0.7836077746043065,0.07226277372262774,0.15992990654205608,0.1,0.15141509433962266,0.30000000000000004,239.6,1.5,1.993324691786741,0.5,0.007029315440530426,True
GDPa1-042,122.7,0.3305084745762712,1.0398305084745763,3,0.25,108.5,0.308411214953271,1.014018691588785,3,0.23529411764705882,0.6923728813559322,0.6530446009194187,2.5,0.0,18,0.6252336448598131,0.652828992212839,2.4,0.0,15,-1.0,1.0,9,10,0.8181818181818182,0.00847457627118644,1.165432098765432,0.9315789473684212,35.74444444444445,2.0,2.0,8,6,1.1428571428571428,0.018691588785046728,0.9752604166666667,0.8180428134556574,41.958333333333336,0,0.0,0,0.0,2,0.008928571428571428,0,0.0,0.8993752716210344,0.075,0.17309322033898306,0.2,0.15128205128205127,0.30000000000000004,1.0783117408486937,0.07058823529411765,0.15630841121495329,0.4,0.15141509433962266,0.30000000000000004,231.2,1.0,1.9776870124697281,3.0,0.022097259623000187,True
GDPa1-043,131.7,0.34146341463414637,1.070731707317073,4,0.25625000000000003,109.7,0.3177570093457944,1.0252336448598132,3,0.24087591240875914,0.6495934959349594,0.6360924900457923,2.5,0.0,17,0.6785046728971963,0.6610707877578332,2.6,0.0,15,-1.0,1.0,9,10,0.8181818181818182,0.008130081300813009,1.1631205673758864,1.0063636363636366,41.833333333333336,2.0,2.0,10,8,1.1111111111111112,0.018691588785046728,0.9826530612244897,0.8434684684684685,38.425,0,0.0,1,0.0043859649122807015,2,0.008733624454148471,0,0.0,0.9905028821804612,0.07687500000000001,0.16239837398373985,0.2,0.1512295081967213,0.4,1.2447326077151208,0.07226277372262774,0.16962616822429907,0.4,0.30284366576819405,0.30000000000000004,241.39999999999998,1.0,2.235235489895582,3.0,0.023706405288351995,True
GDPa1-044,123.7,0.3025210084033613,1.0394957983193278,3,0.2302631578947368,111.1,0.2897196261682243,1.0383177570093458,3,0.22388059701492538,0.6214285714285714,0.660454752569831,2.6,0.0,15,0.6228971962616823,0.6385322090190563,2.4,0.0,14,2.5,2.5,9,6,1.2857142857142858,0.02100840336134454,1.0577777777777777,1.5494791666666665,33.351851851851855,-0.5,0.5,9,9,0.9,0.004672897196261682,0.9805269186712486,0.8492063492063492,39.17283950617284,0,0.0,0,0.0,4,0.017777777777777778,0,0.0,1.4782496495475979,0.06907894736842105,0.15535714285714286,0.5,0.4538135593220339,0.30000000000000004,0.7743035725095209,0.06716417910447761,0.15572429906542057,0.1,0.15141509433962266,0.30000000000000004,234.8,2.0,2.2525532220571187,3.0,0.012801382235137049,True
GDPa1-045,133.2,0.3230769230769231,1.0246153846153845,2,0.24550898203592814,103.1,0.28703703703703703,0.9546296296296296,4,0.22388059701492538,0.6226923076923079,0.6283406578031703,2.5,0.0,16,0.6717592592592594,0.6680289258315087,2.4,0.0,18,2.5,2.5,13,10,1.1818181818181819,0.019230769230769232,0.9836065573770493,0.9285714285714286,44.43076923076923,-0.5,0.5,10,10,0.9090909090909091,0.004629629629629629,1.0340425531914894,1.002061855670103,35.36,1,0.00423728813559322,1,0.00423728813559322,5,0.02109704641350211,0,0.0,1.5339860186268786,0.07365269461077843,0.15567307692307697,0.5,0.6046602470930232,0.2,1.1893228265766722,0.06716417910447761,0.16793981481481485,0.1,0.4542188326573796,0.4,236.29999999999998,2.0,2.723308845203551,3.0,0.03603988603988606,True
GDPa1-046,130.9,0.3333333333333333,1.0908333333333333,3,0.25161290322580643,111.2,0.3090909090909091,1.010909090909091,3,0.23404255319148934,0.6475000000000001,0.6139981677497092,2.5,0.0,15,0.6181818181818183,0.6188231966889498,2.3,0.0,15,-3.0,3.0,9,12,0.6923076923076923,0.025,1.1228070175438598,0.9649122807017544,35.46296296296296,2.0,2.0,9,7,1.125,0.01818181818181818,0.9777777777777777,0.972017673048601,37.333333333333336,0,0.0,0,0.0,3,0.013100436681222707,0,0.0,1.4398798793711034,0.07548387096774192,0.16187500000000002,0.6000000000000001,0.3025210084033613,0.30000000000000004,1.0761343672918922,0.0702127659574468,0.15454545454545457,0.4,0.1513761467889908,0.30000000000000004,242.10000000000002,-1.0,2.5160142466629956,5.0,0.024242424242424232,True
GDPa1-047,103.9,0.2956521739130435,0.9034782608695653,2,0.22916666666666669,115.9,0.2857142857142857,1.0348214285714286,3,0.22142857142857145,0.59,0.6015270422921114,2.5,0.0,13,0.6691964285714286,0.6870045466589738,2.4,0.0,18,1.5,1.5,12,10,1.0909090909090908,0.013043478260869565,1.086769759450172,1.1629213483146066,31.416666666666668,3.5,3.5,13,8,1.4444444444444444,0.03125,1.0338461538461539,0.8448275862068967,37.70192307692308,0,0.0,0,0.0,3,0.01327433628318584,0,0.0,1.0188815789473684,0.06875,0.1475,0.30000000000000004,0.3026315789473684,0.2,1.38507902992278,0.06642857142857143,0.16729910714285715,0.7000000000000001,0.15135135135135133,0.30000000000000004,219.8,5.0,2.4039606088701486,2.0,0.009937888198757794,True
GDPa1-048,104.9,0.275,0.8741666666666668,2,0.21621621621621623,85.3,0.2692307692307692,0.8201923076923077,3,0.2109375,0.6004166666666667,0.6431852970869972,2.5,0.0,15,0.6336538461538462,0.6761543657563418,2.4,0.0,17,-0.5,0.5,10,10,0.9090909090909091,0.004166666666666667,1.1489361702127658,1.0093457943925233,34.52,2.0,2.0,11,8,1.2222222222222223,0.019230769230769232,0.984848484848485,0.8425925925925926,35.89772727272727,1,0.0045045045045045045,1,0.0045045045045045045,3,0.013452914798206279,0,0.0,0.9687612263755707,0.06486486486486487,0.15010416666666668,0.1,0.45379219484403926,0.2,1.2246216104533674,0.06328125,0.15841346153846156,0.4,0.30292689891490576,0.30000000000000004,190.2,1.5,2.1933828368289383,2.5,0.005769230769230804,True
GDPa1-049,119.1,0.3140495867768595,0.9842975206611569,3,0.24025974025974026,129.7,0.32142857142857145,1.1580357142857143,3,0.24305555555555558,0.6471074380165289,0.5873422953679966,2.5,0.0,16,0.6727678571428571,0.656760461091067,2.3,0.0,18,-1.0,1.0,11,12,0.8461538461538461,0.008264462809917356,1.1578947368421053,0.9320728291316527,39.14393939393939,-1.5,1.5,9,10,0.8181818181818182,0.013392857142857142,1.037037037037037,0.8542372881355932,35.733333333333334,0,0.0,0,0.0,3,0.01293103448275862,0,0.0,1.0363547815820544,0.07207792207792207,0.16177685950413223,0.2,0.3025,0.30000000000000004,0.9924599823037323,0.07291666666666667,0.16819196428571428,0.30000000000000004,0.15135135135135133,0.30000000000000004,248.79999999999998,-2.5,2.0288147638857867,0.5,0.0073789846517119395,True
GDPa1-050,112.6,0.3125,1.0053571428571428,3,0.2394366197183099,116.6,0.2857142857142857,1.0410714285714284,3,0.22142857142857145,0.6732142857142858,0.6466924283914074,2.5,0.0,18,0.6901785714285714,0.6885815935453021,2.5,0.0,18,0.0,0.0,8,8,0.8888888888888888,0.0,1.3066666666666669,0.9245283018867925,34.03125,1.0,1.0,11,9,1.1,0.008928571428571428,1.0389610389610389,0.8509021842355176,36.42424242424242,0,0.0,0,0.0,3,0.013452914798206279,0,0.0,0.8428372600467671,0.07183098591549297,0.16830357142857144,0.0,0.30270270270270266,0.30000000000000004,0.8903245656370656,0.06642857142857143,0.17254464285714285,0.2,0.15135135135135133,0.30000000000000004,229.2,1.0,1.7331618256838328,1.0,0.0267857142857143,True
GDPa1-051,113.7,0.28688524590163933,0.9319672131147542,2,0.2236842105263158,100.9,0.27927927927927926,0.909009009009009,3,0.2173913043478261,0.6606557377049181,0.6578102493169462,2.5,0.0,17,0.6157657657657657,0.6388680157362081,2.3,0.0,16,1.0,1.0,14,13,1.0,0.00819672131147541,1.1328571428571428,1.0054945054945055,36.362637362637365,-2.5,2.5,9,11,0.75,0.02252252252252252,0.976897689768977,0.8551617873651772,40.07070707070707,0,0.0,0,0.0,2,0.008620689655172414,0,0.0,0.7835088670056118,0.06710526315789474,0.16516393442622954,0.2,0.1512396694214876,0.2,1.1705224691094256,0.06521739130434782,0.15394144144144142,0.5,0.15136363636363634,0.30000000000000004,214.60000000000002,-1.5,1.9540313361150374,3.5,0.007605966622360072,True
GDPa1-052,128.3,0.319672131147541,1.051639344262295,3,0.2435897435897436,123.0,0.33636363636363636,1.1181818181818182,6,0.25,0.6438524590163934,0.6258626135331486,2.5,0.0,17,0.6622727272727273,0.6737003098099454,2.4,0.0,19,-1.5,1.5,10,11,0.8333333333333334,0.012295081967213115,1.1557894736842105,0.932009167303285,34.70909090909091,-2.5,2.5,6,8,0.6666666666666666,0.022727272727272728,1.7628205128205126,0.9624999999999999,31.833333333333332,0,0.0,0,0.0,4,0.017316017316017316,0,0.0,1.2877590460954844,0.07307692307692308,0.16096311475409836,0.30000000000000004,0.4537190082644628,0.30000000000000004,1.4919443286071727,0.075,0.16556818181818184,0.5,0.1513761467889908,0.6000000000000001,251.3,-4.0,2.779703374702657,1.0,0.01669150521609536,True
GDPa1-053,121.2,0.32456140350877194,1.063157894736842,3,0.24657534246575344,110.4,0.2857142857142857,0.9857142857142858,3,0.22142857142857145,0.6820175438596493,0.6436303011857767,2.5,0.0,18,0.6299107142857144,0.6425208383720694,2.5,0.0,15,3.5,3.5,11,7,1.375,0.03070175438596491,1.1644535240040856,0.9395604395604396,37.05194805194805,4.5,4.5,12,6,1.7142857142857142,0.04017857142857143,0.9777777777777779,0.8187134502923977,43.22222222222222,0,0.0,0,0.0,4,0.017777777777777778,0,0.0,1.6984592895895942,0.07397260273972603,0.17050438596491233,0.7000000000000001,0.4539823008849557,0.30000000000000004,1.5752576013513515,0.06642857142857143,0.1574776785714286,0.9,0.15135135135135133,0.30000000000000004,231.60000000000002,8.0,3.2737168909409458,1.0,0.03884711779448624,True
GDPa1-054,106.1,0.28448275862068967,0.914655172413793,2,0.2222222222222222,100.9,0.29245283018867924,0.9518867924528303,3,0.22556390977443608,0.6107758620689656,0.6219340674419971,2.5,0.0,15,0.5962264150943396,0.647735464333298,2.4,0.0,14,1.5,1.5,12,10,1.0909090909090908,0.01293103448275862,1.0962199312714775,1.0135922330097087,37.15,3.0,3.0,10,6,1.4285714285714286,0.02830188679245283,0.9835051546391752,0.8179012345679012,40.0,0,0.0,0,0.0,2,0.00904977375565611,0,0.0,0.870664980009995,0.06666666666666667,0.1526939655172414,0.30000000000000004,0.15130434782608695,0.2,1.2681543481344872,0.06766917293233082,0.1490566037735849,0.6000000000000001,0.1514285714285714,0.30000000000000004,207.0,4.5,2.138819328144482,1.5,0.007970071567989567,True
GDPa1-055,118.9,0.28205128205128205,1.0162393162393162,3,0.2206896551724138,121.1,0.29464285714285715,1.08125,3,0.22695035460992907,0.6632478632478633,0.659914302983167,2.6,0.0,17,0.7098214285714286,0.694070527168294,2.5,0.0,19,3.0,3.0,11,8,1.2222222222222223,0.02564102564102564,1.085343228200371,0.9658018867924528,33.09090909090909,2.0,2.0,11,8,1.2222222222222223,0.017857142857142856,1.0389610389610389,0.8448275862068967,36.76136363636363,0,0.0,0,0.0,3,0.013157894736842105,0,0.0,1.4346050692602417,0.06620689655172414,0.16581196581196583,0.6000000000000001,0.3025862068965517,0.30000000000000004,1.0968918148771873,0.06808510638297872,0.17745535714285715,0.4,0.15135135135135133,0.30000000000000004,240.0,5.0,2.531496884137429,1.0,0.012591575091575102,True
GDPa1-056,140.1,0.3524590163934426,1.1483606557377048,3,0.2625,105.9,0.308411214953271,0.9897196261682244,3,0.23529411764705882,0.7090163934426229,0.6189631862726274,2.5,0.0,19,0.688785046728972,0.6681439073267786,2.4,0.0,16,0.0,0.0,10,10,0.9090909090909091,0.0,1.22,0.9305084745762712,36.54,1.0,1.0,9,8,1.0,0.009345794392523364,0.9805269186712486,0.8434684684684685,38.125,0,0.0,1,0.004405286343612335,4,0.017543859649122806,0,0.0,1.0097231066251187,0.07875,0.17725409836065573,0.0,0.4537190082644628,0.30000000000000004,1.0456281627445547,0.07058823529411765,0.172196261682243,0.2,0.30284366576819405,0.30000000000000004,246.0,1.0,2.055351269369673,1.0,0.04404780144017162,True
GDPa1-057,125.6,0.319672131147541,1.0295081967213113,3,0.2435897435897436,105.1,0.2962962962962963,0.9731481481481481,4,0.22794117647058826,0.6942622950819672,0.6623726825175932,2.5,0.0,20,0.7407407407407407,0.685030012459178,2.4,0.0,19,0.0,0.0,9,9,0.9,0.0,1.2464878671775224,0.9268755935422602,35.98765432098765,4.0,4.0,12,8,1.3333333333333333,0.037037037037037035,0.9801980198019802,0.84375,38.395833333333336,0,0.0,1,0.0043859649122807015,4,0.017467248908296942,0,0.0,1.0003615051118777,0.07307692307692308,0.1735655737704918,0.0,0.4537190082644628,0.30000000000000004,1.7563845016248631,0.06838235294117648,0.18518518518518517,0.8,0.3028169634985012,0.4,230.7,4.0,2.7567460067367406,4.0,0.023375834851244726,True
GDPa1-058,113.2,0.28448275862068967,0.9758620689655173,3,0.2222222222222222,101.7,0.27102803738317754,0.9504672897196262,2,0.21212121212121213,0.6663793103448276,0.6858098617463078,2.6,0.0,17,0.6775700934579442,0.6842771492966311,2.7,0.0,17,5.0,5.0,10,5,1.6666666666666667,0.04310344827586207,1.0762886597938144,1.0545454545454545,32.56,-1.0,1.0,9,9,0.9,0.009345794392523364,0.9805269186712486,0.8492063492063492,36.27160493827161,0,0.0,0,0.0,3,0.013513513513513514,0,0.0,1.8358701899050474,0.06666666666666667,0.1665948275862069,1.0,0.3026086956521739,0.30000000000000004,0.7844439813404724,0.06363636363636363,0.16939252336448604,0.2,0.15141509433962266,0.2,214.9,4.0,2.6203141712455196,6.0,0.013454721237512124,True
GDPa1-059,107.2,0.2920353982300885,0.9486725663716814,3,0.22695035460992907,120.8,0.30973451327433627,1.0690265486725663,3,0.2361111111111111,0.613716814159292,0.6252166982781087,2.5,0.0,15,0.6831858407079646,0.6456666521048013,2.4,0.0,17,0.5,0.5,10,9,1.0,0.004424778761061947,1.27125,0.9300411522633745,35.888888888888886,6.0,6.0,16,8,1.7777777777777777,0.05309734513274336,0.9630681818181819,0.8450854700854701,38.5625,0,0.0,0,0.0,3,0.013333333333333334,0,0.0,0.9241928813513731,0.06808510638297872,0.153429203539823,0.1,0.3026785714285714,0.30000000000000004,1.8929690792246103,0.07083333333333333,0.17079646017699116,1.2000000000000002,0.1513392857142857,0.30000000000000004,228.0,6.5,2.8171619605759837,5.5,0.01769911504424776,True
GDPa1-060,114.1,0.3103448275862069,0.9836206896551724,3,0.23809523809523808,97.4,0.2803738317757009,0.9102803738317757,3,0.21804511278195488,0.6250000000000001,0.6183787200246386,2.5,0.0,16,0.6144859813084114,0.641333647904363,2.4,0.0,15,1.0,1.0,9,8,1.0,0.008620689655172414,1.1851851851851851,0.9575471698113208,34.708333333333336,2.5,2.5,10,7,1.25,0.02336448598130841,0.9826530612244897,0.8337662337662338,39.65714285714286,0,0.0,0,0.0,2,0.009009009009009009,0,0.0,0.8789829192546584,0.07142857142857142,0.15625000000000003,0.2,0.15130434782608695,0.30000000000000004,1.170450123501312,0.06541353383458647,0.15362149532710284,0.5,0.15141509433962266,0.30000000000000004,211.5,3.5,2.0494330427559704,1.5,0.029970995810505996,True
