antibody_id,cdr_pca_0,cdr_pca_1,cdr_pca_2,cdr_pca_3,cdr_pca_4,cdr_pca_5,cdr_pca_6,cdr_pca_7,cdr_pca_8,cdr_pca_9,cdr_pca_10,cdr_pca_11,cdr_pca_12,cdr_pca_13,cdr_pca_14,cdr_pca_15,cdr_pca_16,cdr_pca_17,cdr_pca_18,cdr_pca_19,mi_5_10,mi_5_15,mi_10_15,mi_20_25,mi_20_30,mi_25_30,isotype_confidence,isotype_score_IgG,isotype_score_IgA,isotype_score_IgM,isotype_score_IgE,isotype_score_IgD,predicted_isotype_IgE,combined_hydrophobic_area,vh_hydrophobic_surface_area,vl_min_cys_spacing,vh_min_cys_spacing,vl_hydrophobic_surface_area,vl_avg_cys_spacing,vh_avg_cys_spacing,vh_turn_formers_count,vh_helix_formers_count,vl_turn_formers_count,vl_charge_separation,vl_flexible_residues_count,vh_surface_polar_count,vh_hydrophobic_core_count,vh_core_size,vh_flexible_residues_count,combined_net_charge,vl_helix_formers_count,vh_charge_separation,vl_surface_polar_count,vh_sheet_formers_count,vl_max_cys_spacing,vl_sheet_formers_count,vh_net_charge,vl_high_curvature_regions,vl_helix_breakers_count,vl_sheet_breakers_count,vl_thermal_stability_sum,vh_high_curvature_regions,vh_helix_breakers_count,vh_sheet_breakers_count,vl_hydrophobic_core_count,vl_core_size,vl_net_charge,vh_thermal_stability_sum,vh_vl_charge_balance,vh_negative_charge_count,vh_positive_charge_count,vh_thermal_motif_balance,vl_estimated_tm_contribution,vh_rigid_residues_count,vl_positive_charge_count,vl_negative_charge_count,vh_estimated_tm_contribution,vh_absolute_charge,vl_absolute_charge,vl_rigid_residues_count,full_aromatic_stacking_count,vh_thermolabile_GG_count,vh_thermal_motif_ratio,vh_flexibility_ratio,l1_S_count,vl_thermal_motif_balance,l2_K_count,HIC_delta_G_ML,PR_CHO,AC-SINS_pH7.4_nmol/mg,Tm2_DSF_degC,Titer_g/L
GDPa1-023,-1.1003629856490904,0.1069878439811719,-0.24699933898618823,-0.06270221140883359,0.06487208930596022,-0.09939433210230239,0.016814021607922496,0.09034865557654831,-0.05222531073225852,-0.004938990730560443,0.01705152189201477,-0.06072639478993369,0.12191665069907753,-0.014390369147432545,-0.05794543198319269,0.0705110795992605,0.0016094973319605895,0.021584188155761328,-0.049165122389509604,-0.027129964063540752,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,218.6,115.5,65.0,74.0,103.1,65.0,74.0,34.0,30.0,34.0,39.60714285714285,39.0,52.0,40.0,40.0,41.0,1.5,23.0,36.474747474747474,55.0,42.0,65.0,32.0,1.0,14.0,14.0,14.0,-8.300000000000002,18.0,18.0,18.0,30.0,30.0,0.5,-6.199999999999999,0.5,9.0,11.0,1.0,78.41121495327103,9.0,8.0,7.0,80.73170731707317,1.0,0.5,8.0,5.0,2.0,1.0,4.1,1.0,1.0,2.0,3.1950000000000003,,1.125,85.245,89.39
GDPa1-024,0.34675370510023323,0.01567341094800431,0.21735343120082412,-0.13398013500974024,0.25995855724682293,-0.11815408342655075,0.03634493892557473,0.04392097113286237,-0.06668392728509277,-0.0012193802100599832,0.07040475538328682,-0.05586850912307739,0.22436141566720577,-0.02787341693143188,-0.07992475844618649,0.07291859740755491,0.07756824921343168,-0.01707674032536957,0.1501287504835735,-0.089999199055083,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,213.8,111.5,66.0,74.0,102.3,66.0,74.0,37.0,30.0,34.0,37.65277777777778,38.0,55.0,39.0,39.0,41.0,5.0,29.0,40.708333333333336,52.0,39.0,66.0,30.0,4.0,17.0,17.0,17.0,-8.9,16.0,16.0,16.0,31.0,31.0,1.0,-8.300000000000002,3.0,8.0,12.0,3.0,78.88888888888889,9.0,9.0,8.0,80.7563025210084,4.0,1.0,8.0,3.0,0.0,3.0,4.1,3.0,1.0,0.0,2.4450000000000003,0.355925294,17.125,84.93,151.33
GDPa1-025,1.724716381911605,0.13451838027723292,-0.3431031678724446,-0.047161589142444234,0.1928104247982683,0.02589602383675484,0.028457403217700405,0.08292087264067469,-0.008970191638027,0.054368909554713886,0.15528472491135997,0.009262848606773658,-0.033102807636443146,0.019595620529848794,-0.026780217237708005,0.017105460649526814,0.0019734832347165113,0.006779373692939713,-0.05001377088513466,-0.0043239900099516,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,210.3,112.2,68.0,74.0,98.1,68.0,74.0,32.0,30.0,44.0,30.575,48.0,54.0,37.0,37.0,40.0,6.5,23.0,37.58441558441559,50.0,36.0,68.0,30.0,4.0,22.0,22.0,22.0,-14.3,15.0,15.0,15.0,29.0,29.0,2.5,-7.000000000000002,1.5,7.0,11.0,2.0,75.04504504504504,7.0,8.0,5.0,79.56521739130434,4.0,2.5,6.0,4.0,1.0,1.5,5.0,3.0,1.0,2.0,2.83,0.446444933,26.0,,393.89
GDPa1-026,-1.0804544880571507,0.02148380162551854,-0.15443045909897957,0.022666633039043645,-0.30089897242910807,0.1820696875339911,0.0472370427394639,-0.0691599682399027,0.05944795542818638,-0.15153639312100906,0.18614860496341454,-0.12231886590691708,-0.06618812408461634,0.08628185745526237,-0.04299535087495662,-0.002338363368372033,0.12881368669431836,-0.014133367765921088,0.011384331180138816,-0.02648734672695445,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,237.0,127.3,65.0,74.0,109.7,65.0,74.0,35.0,34.0,29.0,34.75454545454546,33.0,54.0,42.0,42.0,39.0,2.0,28.0,35.75,54.0,42.0,65.0,32.0,1.5,14.0,14.0,14.0,-7.600000000000001,17.0,17.0,17.0,33.0,33.0,0.5,-6.0,1.0,10.0,12.0,2.0,81.21495327102804,8.0,11.0,10.0,81.03999999999999,1.5,0.5,9.0,5.0,2.0,1.25,4.333333333333333,1.0,1.0,2.0,2.83,,2.625,,116.1
GDPa1-027,-0.3919336724988833,0.8027944437660878,0.23167609750097895,0.9000415021664893,0.1990123682511124,0.07513133863104725,-0.03622407613100803,-0.045689076084899596,0.02544341144850054,-0.024315072406366326,0.1134971283304597,0.08324389040702791,-0.01038250371676866,-0.007414609595954837,-0.018449039017908554,-0.06603094000239407,-0.07599396301839736,-0.022132357409506927,-0.0052933318644054605,0.027368365791394837,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,228.5,120.9,65.0,75.0,107.6,65.0,75.0,43.0,23.0,34.0,35.375,37.0,55.0,35.0,35.0,46.0,5.5,28.0,38.09090909090909,52.0,39.0,65.0,29.0,4.5,15.0,15.0,15.0,-8.100000000000003,22.0,22.0,22.0,32.0,32.0,1.0,-10.6,3.5,6.0,11.0,1.0,79.0566037735849,12.0,8.0,7.0,79.91735537190081,4.5,1.0,7.0,5.0,2.0,1.0,3.5384615384615383,1.0,1.0,2.0,2.6,0.391114106,20.125,81.66499999999999,212.57
GDPa1-028,-1.0876168189279223,0.018815405899880528,-0.2266169050161772,0.04091856937052364,-0.3474504505210024,0.2711499447447043,0.01925712471682503,-0.33138158651372585,0.13748766869689677,0.08691521230128586,-0.03780596865592998,-0.030357611803555742,-0.10227964282204582,0.020122751562862015,0.020192476635243494,-0.14185191615062628,-0.07263708846857965,0.05369973378793134,0.20058357851951958,-0.01836892683810411,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,205.1,107.7,65.0,74.0,97.4,65.0,74.0,27.0,33.0,29.0,40.15,35.0,60.0,36.0,36.0,37.0,-2.0,27.0,37.1,52.0,34.0,65.0,31.0,-3.5,15.0,15.0,15.0,-7.7,15.0,15.0,15.0,32.0,32.0,1.5,-10.6,5.0,15.0,12.0,2.0,81.02803738317758,8.0,10.0,8.0,80.0,3.5,1.5,10.0,3.0,0.0,2.0,4.111111111111111,0.0,1.0,2.0,,,,,
GDPa1-029,-1.092093566589544,0.045922793381339574,-0.0330312214003338,-0.06773272025157336,0.07219573284252434,0.13351465699413448,0.00862022083389908,0.13926607987214223,-0.11804383612725707,0.010055665172739951,0.01150514302783973,0.07661081832813216,-0.03827858412341883,-0.049155623167151066,-0.13786562058018464,0.02835763644068248,-0.050190997097024716,0.027887580901175737,-0.04140296204168406,0.007348543225148267,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,208.5,107.1,65.0,74.0,101.4,65.0,74.0,31.0,34.0,31.0,40.63636363636363,36.0,59.0,35.0,35.0,39.0,8.5,29.0,36.07142857142857,53.0,36.0,65.0,31.0,3.5,14.0,14.0,14.0,-6.6,14.0,14.0,14.0,31.0,31.0,5.0,-8.200000000000001,1.5,10.0,14.0,2.0,78.78504672897196,7.0,11.0,6.0,78.8135593220339,3.5,5.0,7.0,3.0,1.0,1.5,4.875,1.0,1.0,2.0,2.76,0.463392419,20.125,77.46000000000001,167.77
GDPa1-030,1.7540122622898453,0.02869177319756286,0.04935489678997762,-0.12212510614035231,0.23098782465203085,-0.01674140194550643,0.12692504902440563,0.06780349873423908,0.13029730493634475,-0.09383269673352067,-0.046801649167138276,-0.06268652903929754,0.025804538862659748,-0.022930512941834735,-0.029033395682872273,0.004128725032126519,-0.05949384036543835,-0.08701560890487967,-0.028803346021465732,-0.04165764720550865,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,225.1,124.4,68.0,74.0,100.7,68.0,74.0,35.0,31.0,43.0,32.63265306122449,45.0,55.0,42.0,42.0,39.0,0.0,23.0,35.18181818181818,50.0,42.0,68.0,29.0,0.5,23.0,23.0,23.0,-14.800000000000002,16.0,16.0,16.0,30.0,30.0,-0.5,-6.700000000000001,1.0,11.0,12.0,1.0,77.56756756756756,8.0,7.0,7.0,81.12903225806451,0.5,0.5,9.0,3.0,1.0,1.0,4.333333333333333,2.0,1.0,1.0,4.5,0.231378768,0.125,80.685,320.38
GDPa1-031,1.7534045216716205,0.08023887860905207,-0.32626383030466605,-0.006554918492186607,-0.16371648161834806,-0.262839948517019,0.056169591397487,-0.160951451050206,-0.12589854939592526,-0.08832317191020295,-0.057430541950183,-0.12923224369171818,-0.027508737156090347,0.12040059686121561,-0.09744849472193005,-0.044109884327362785,0.1852480586284221,0.026213902656283167,0.07452278423281214,0.04361720332414766,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,219.3,110.4,69.0,74.0,108.9,69.0,74.0,32.0,30.0,34.0,38.125,34.0,53.0,37.0,37.0,40.0,-3.5,31.0,30.857142857142858,53.0,38.0,69.0,30.0,2.0,17.0,17.0,17.0,-11.900000000000002,16.0,16.0,16.0,34.0,34.0,-5.5,-7.0,7.5,7.0,9.0,3.0,80.990990990991,9.0,8.0,13.0,80.42735042735043,2.0,5.5,9.0,4.0,0.0,3.0,4.0,1.0,0.0,1.0,3.025,0.141960087,-1.375,85.93,244.68
GDPa1-032,1.7618017533692012,0.014793022089997396,0.09407236510502989,-0.06906958367783098,0.03775531195888402,0.14177083736463927,0.128807304914133,0.12100869876184661,0.11503237394354315,-0.05188596542355566,0.005501980011168143,-0.12633843154470362,0.09867129840330094,-0.08918904856867076,0.019157870131366384,0.019931228255914306,0.02902361443292009,-0.08981055975992588,0.0990483804947858,-0.16237013893934524,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,216.9,112.1,67.0,74.0,104.8,67.0,74.0,34.0,31.0,37.0,30.88571428571429,39.0,55.0,36.0,36.0,39.0,8.0,27.0,32.175,53.0,36.0,67.0,30.0,5.5,19.0,19.0,19.0,-11.7,15.0,15.0,15.0,30.0,30.0,2.5,-8.600000000000003,3.0,8.0,15.0,0.0,78.64864864864865,5.0,10.0,7.0,78.34782608695652,5.5,2.5,9.0,4.0,1.0,0.75,6.5,2.0,3.0,1.0,2.58,0.343380136,25.5,,451.1
GDPa1-033,-1.0758868800786643,-0.0036873298242454788,0.20964602255300885,-0.132973110445729,0.17161790108008412,-0.04989687739400322,0.06655967154828389,-0.0177836571293596,-0.011972045332128489,0.17457768651003924,-0.08409943203686127,0.01433002706615712,0.12138101044034859,-0.0056463142630173374,-0.03726894513776748,0.01830519745023082,-0.034019802622832974,-0.11030535913203629,0.040704165462042405,-0.055355955538394994,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,215.2,108.3,65.0,74.0,106.9,65.0,74.0,28.0,32.0,33.0,39.46875,36.0,56.0,36.0,36.0,39.0,5.0,29.0,38.88095238095238,51.0,37.0,65.0,29.0,5.0,16.0,16.0,16.0,-8.000000000000002,13.0,13.0,13.0,34.0,34.0,0.0,-5.9,5.0,7.0,12.0,3.0,81.02803738317758,6.0,8.0,8.0,78.79310344827586,5.0,0.0,9.0,4.0,0.0,3.0,5.571428571428571,2.0,-1.0,0.0,2.5,0.446018038,14.0,78.91,281.07
GDPa1-034,1.7637808863846318,-0.004042224202073718,0.05840275326065049,-0.06061858119936359,-0.023374108800320488,-0.042451585225779555,-0.07536780100370541,-0.10450898317313848,0.014471365616416432,0.21269412827297085,-0.01663455016457033,0.13441399022100564,-0.04077888938252522,0.051735667982663644,0.016522239006116924,-0.18853216529813416,-0.11785060518442826,-0.12531580664562736,-0.11076929580093513,-0.0794861214119772,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,222.8,113.5,68.0,74.0,109.3,68.0,74.0,30.0,33.0,35.0,35.1,41.0,55.0,37.0,37.0,39.0,4.5,29.0,37.81818181818182,46.0,39.0,68.0,29.0,2.0,21.0,21.0,21.0,-9.4,17.0,17.0,17.0,36.0,36.0,2.5,-8.8,0.5,11.0,13.0,4.0,81.19266055045871,7.0,8.0,5.0,79.25619834710744,2.0,2.5,10.0,4.0,0.0,4.0,4.875,0.0,-3.0,0.0,2.87,0.10650231,14.0,77.17500000000001,363.39
GDPa1-035,1.8032053056289472,-0.1315333542078178,0.3691244836416854,-0.11941192190609919,-0.26410570008198797,-0.12307655737088771,-0.050639818185269025,0.006754799032501345,0.09325653830799158,0.18187642475245516,-0.1907672273143016,-0.07655145833244606,-0.09949176098612404,0.09304001213368267,-0.16836933006302088,0.06691503632766488,-0.01642275030388468,-0.04617109963702644,0.06715078188742676,-0.038960858648675795,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,227.8,103.9,70.0,74.0,123.9,70.0,74.0,32.0,29.0,36.0,36.48333333333333,35.0,57.0,34.0,34.0,44.0,-3.0,26.0,41.3,53.0,35.0,70.0,36.0,-3.5,19.0,19.0,19.0,-10.0,18.0,18.0,18.0,33.0,33.0,0.5,-11.6,4.0,13.0,10.0,2.0,80.35714285714286,7.0,12.0,10.0,77.62711864406779,3.5,0.5,9.0,2.0,0.0,2.0,5.5,2.0,1.0,0.0,2.62,,-1.375,82.35499999999999,110.8
GDPa1-036,-1.0911835068223987,0.03531649837613435,-0.029390097315287907,-0.06269962533125288,0.07590346388696265,0.13283178581940225,0.029851273426675373,0.15474061408019482,-0.03415879456620315,-0.029185028347804495,-0.018734105997320376,-0.003915692202048157,-0.026670789709693055,0.07892176670121787,-0.056966946420223666,-0.003269681611006416,-0.023830651907328724,-0.04502718561774674,-0.05457575412727597,0.06347918255447545,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,236.5,123.7,65.0,74.0,112.8,65.0,74.0,30.0,32.0,33.0,36.4375,36.0,57.0,40.0,40.0,38.0,2.0,25.0,43.21296296296296,51.0,37.0,65.0,31.0,2.0,15.0,15.0,15.0,-7.000000000000002,13.0,13.0,13.0,33.0,33.0,0.0,-6.300000000000001,2.0,9.0,12.0,2.0,79.62264150943398,6.0,8.0,8.0,80.25641025641025,2.0,0.0,7.0,4.0,0.0,2.0,5.428571428571429,1.0,2.0,2.0,2.565,0.212187151,-0.875,82.435,203.48
GDPa1-037,1.7372881291060303,0.11184919352754989,-0.3987565573985047,-0.025614984035326565,-0.08836560613767407,-0.1962537448743227,0.12775426394566705,-0.16102155104845442,-0.17824726412336162,0.0230622817907959,-0.019910559738273097,-0.09206549963267607,-0.1640698199288859,-0.11484750484685234,-0.03975585953515632,0.019501398871759872,0.01910377187800485,-0.02727852237168271,0.017587241466911662,0.1198194486633219,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,232.5,118.9,69.0,74.0,113.6,69.0,74.0,34.0,30.0,35.0,39.55769230769231,37.0,58.0,38.0,38.0,41.0,-4.5,28.0,37.8,53.0,40.0,69.0,32.0,1.0,16.0,16.0,16.0,-10.000000000000004,15.0,15.0,15.0,34.0,34.0,-5.5,-8.299999999999999,6.5,10.0,11.0,0.0,79.36936936936937,7.0,8.0,13.0,79.18032786885246,1.0,5.5,7.0,3.0,1.0,0.75,5.125,1.0,0.0,0.0,2.72,,-0.375,86.08,57.13
GDPa1-038,-1.0631225144893544,-0.039821849637753606,0.2883379722486456,-0.11732676370625383,0.11521716125240543,-0.1255327000174317,0.007064210064199736,-0.0761584814821697,0.02355081374806187,0.19072692736019908,0.006064267624371395,0.004575451920577341,0.11112406035522615,0.17242315662557248,-0.03338640055565191,-0.07505473243799979,-0.04889484931980998,0.11823503934768884,-0.05163517899645228,-0.03978563889705476,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,233.7,127.6,65.0,74.0,106.1,65.0,74.0,29.0,34.0,35.0,37.29166666666666,37.0,53.0,40.0,40.0,34.0,5.0,28.0,38.26495726495727,49.0,38.0,65.0,30.0,4.0,19.0,19.0,19.0,-9.4,14.0,14.0,14.0,31.0,31.0,1.0,-5.1,3.0,9.0,13.0,2.0,79.1588785046729,7.0,9.0,8.0,81.65217391304347,4.0,1.0,8.0,3.0,1.0,1.5,4.25,2.0,0.0,0.0,2.66,0.378758786,15.0,77.89,352.37
GDPa1-039,-1.0899378705790959,0.03754598335149159,-0.027300757906515472,-0.05938139006956645,0.07443285123946683,0.12915093216523774,0.020650728103414572,0.11156255723197013,0.06200886219327993,-0.08632182523410056,0.04553979539422662,0.08810594662249849,-0.004923303917564612,-4.4866109247167675e-05,0.01387148493019267,0.010673216038766647,0.024725787239959492,0.0032902699542275166,0.034591533088357856,-0.0168692232271024,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,230.9,119.1,65.0,74.0,111.8,65.0,74.0,35.0,28.0,30.0,39.285714285714285,38.0,49.0,39.0,39.0,40.0,1.0,23.0,35.208333333333336,50.0,39.0,65.0,33.0,1.0,16.0,16.0,16.0,-6.3,17.0,17.0,17.0,34.0,34.0,0.0,-6.5,1.0,8.0,9.0,1.0,80.65420560747663,6.0,7.0,7.0,79.65517241379311,1.0,0.0,9.0,5.0,3.0,1.0,5.714285714285714,0.0,0.0,2.0,3.1,0.017078399,15.5,,265.64
GDPa1-040,0.33002586880923834,0.05950418359901323,-0.07834920176685461,-0.07884404206667242,0.10573940015593579,-0.2138007524434061,0.0895051996805225,0.02520601990834318,-0.08347254937451362,0.08437222441553278,-0.0021306633884600247,-0.09013520804935878,-0.09514231827655714,-0.002850242219504751,0.0696838725143156,-0.0573924792788745,-0.06258144574661369,0.10165044395980594,-0.042620244262603864,0.0007125623401724421,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,246.5,128.0,66.0,74.0,118.5,66.0,74.0,34.0,32.0,29.0,38.36666666666667,32.0,52.0,40.0,40.0,40.0,-1.0,33.0,43.71111111111111,51.0,38.0,66.0,32.0,-1.0,14.0,14.0,14.0,-4.5,18.0,18.0,18.0,36.0,36.0,0.0,-7.800000000000001,1.0,10.0,9.0,0.0,81.19266055045871,6.0,10.0,9.0,79.74789915966386,1.0,0.0,7.0,3.0,2.0,0.6666666666666666,5.714285714285714,2.0,1.0,0.0,3.13,0.344063711,0.0,,257.51
GDPa1-041,-1.060650433007434,-0.02748453436900697,0.17702474037809074,-0.05759716633452786,-0.10818817693491044,-0.05556939562006273,0.05070700657673749,0.07453951216464119,-0.03684102710643746,-0.09432448973079138,0.006182854252620854,0.236239029985342,0.0038731050769379785,0.10272708513593999,-0.018571408892644584,0.004891132825476311,0.057314825458795786,0.07893445129652545,-0.031706811950637674,-0.08355097008321401,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,239.6,128.1,65.0,74.0,111.5,65.0,74.0,37.0,24.0,36.0,38.66666666666666,41.0,50.0,40.0,40.0,43.0,1.5,21.0,33.25555555555555,52.0,41.0,65.0,31.0,1.0,16.0,16.0,16.0,-7.2,19.0,19.0,19.0,33.0,33.0,0.5,-8.1,0.5,9.0,10.0,0.0,79.1588785046729,6.0,7.0,6.0,79.40170940170941,1.0,0.5,8.0,4.0,3.0,0.8,6.142857142857143,1.0,0.0,1.0,2.7300000000000004,,1.125,,72.14
GDPa1-042,-1.0920431274086715,0.04257327981543137,-0.047238200859891444,-0.08071186407256435,0.036723753022514814,0.20007026829138722,-0.013127346085926452,-0.1789886568897251,-0.03590619277434027,-0.1127603945072279,-0.04908587686887665,0.014068358341198578,0.11033942684835399,-0.002377822326760015,-0.037035379143955084,0.06923494177346999,-0.03663508674702711,-0.08563620315862909,0.015116836653778451,-0.09107112653050425,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,231.2,122.7,65.0,74.0,108.5,65.0,74.0,33.0,28.0,32.0,41.958333333333336,36.0,47.0,41.0,41.0,38.0,1.0,26.0,35.74444444444445,50.0,42.0,65.0,33.0,-1.0,15.0,15.0,15.0,-6.7,18.0,18.0,18.0,32.0,32.0,2.0,-6.1,3.0,10.0,9.0,2.0,79.1588785046729,7.0,8.0,6.0,81.01694915254237,1.0,2.0,7.0,2.0,2.0,1.3333333333333333,4.75,0.0,1.0,2.0,3.18,0.0,1.625,86.035,313.39
GDPa1-043,-1.061080021306908,-0.05113024163669446,0.3200059492670965,-0.03329953913090769,-0.11879031311510528,0.16439966436521913,0.11954546020935077,0.11705202099032623,-0.11230639410690141,0.09108515988069038,0.1273616786252487,-0.08386689619216424,0.019555103606722617,-0.004417668899076788,0.0748113697503218,-0.08126483891759173,-0.039481509037833463,0.04358727971079491,-0.026491079942355052,0.07862432006144933,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,241.4,131.7,65.0,74.0,109.7,65.0,74.0,34.0,35.0,30.0,38.425,32.0,54.0,43.0,43.0,40.0,1.0,32.0,41.833333333333336,50.0,37.0,65.0,31.0,-1.0,15.0,15.0,15.0,-5.800000000000001,17.0,17.0,17.0,34.0,34.0,2.0,-6.900000000000003,3.0,10.0,9.0,1.0,81.77570093457945,7.0,10.0,8.0,80.89430894308944,1.0,2.0,9.0,2.0,2.0,1.0,5.0,1.0,1.0,0.0,3.4,,15.5,,69.28
GDPa1-044,-1.0678887263628816,-0.014015714306854275,0.19023593608342684,-0.04438259660254624,-0.029989384686729504,-0.08600679010892179,0.0018303043359345432,0.07515093953206115,-0.040057244778629486,-0.07091298103843631,0.05021980344417379,0.015099692723110665,0.08771734263901547,-0.09151389194921077,0.12159749502621267,-0.15510751484479085,0.06171758304119676,-0.07253300558257508,0.07888482501142816,0.053561406165471837,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,234.8,123.7,65.0,73.0,111.1,65.0,73.0,37.0,25.0,38.0,39.17283950617284,41.0,56.0,38.0,38.0,43.0,2.0,24.0,33.351851851851855,56.0,41.0,65.0,31.0,2.5,14.0,14.0,14.0,-9.3,15.0,15.0,15.0,31.0,31.0,-0.5,-6.499999999999999,3.0,6.0,9.0,3.0,77.85046728971963,8.0,9.0,9.0,79.5798319327731,2.5,0.5,7.0,4.0,1.0,1.6666666666666667,4.777777777777778,1.0,1.0,0.0,2.815,,1.125,84.92,78.27
GDPa1-045,-1.0503681527606175,-0.06446562610846591,0.39522125264130814,-0.03319208256718229,-0.1482094550532895,0.10421794308050458,0.38779453297364425,0.08215433100813112,-0.1405489359952182,0.08571542306623826,0.13877274780788124,-0.056728079418479585,0.04152924345118031,0.038687560800298934,0.05469665466865529,-0.05951405621412498,-0.06822054037345895,0.024623115437789896,-0.06929915256667198,0.031003500924264484,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,236.3,133.2,65.0,74.0,103.1,65.0,74.0,33.0,37.0,33.0,35.36,37.0,58.0,44.0,44.0,40.0,2.0,30.0,44.43076923076923,52.0,43.0,65.0,28.0,2.5,18.0,18.0,18.0,-12.3,16.0,16.0,16.0,30.0,30.0,-0.5,-5.0,3.0,10.0,13.0,2.0,77.5925925925926,8.0,10.0,10.0,81.07692307692307,2.5,0.5,6.0,5.0,2.0,1.3333333333333333,4.444444444444445,2.0,2.0,0.0,3.265,0.303633934,15.5,83.41,417.22
GDPa1-046,-1.0927869292507635,0.024205730595291186,0.04759884545639222,-0.09936873925214919,0.2513467229801028,0.11140162027555818,-0.0008851885619090122,0.08090467142276746,0.052540054127008164,-0.07719950732148419,-0.10420595172826994,-0.04008314730107183,-0.11990639839248633,0.07180644732132584,0.021620109251161142,-0.09077796501614577,-0.08411618298870867,0.08685106642727414,0.01718661680707819,-0.05387807486764541,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,242.1,130.9,65.0,73.0,111.2,65.0,73.0,35.0,29.0,36.0,37.333333333333336,40.0,54.0,42.0,42.0,41.0,-1.0,28.0,35.46296296296296,55.0,39.0,65.0,30.0,-3.0,15.0,15.0,15.0,-9.400000000000002,15.0,15.0,15.0,33.0,33.0,2.0,-6.600000000000001,5.0,12.0,9.0,0.0,78.0,6.0,9.0,7.0,80.16666666666666,3.0,2.0,6.0,3.0,2.0,0.75,5.857142857142857,1.0,-1.0,2.0,2.685,0.100153602,0.125,85.11,236.56
